Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2JJuPgsSJJTfVZJkVO5CVp,"0V9gYA1mM1zlUk1HKMyb5t","Rutina en las venas - feat. Albertucho","Contratiempo","Gritando en Silencio",2009,214853,27,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"punk urbano,spanish punk",0.492,0.6,5,-6.214,0,0.119,0.515,0,0.123,0.601,160.127,4
23wbyzX57usJHzKosmFM5g,"632M26jlmnCrL8CqD5i7Kd","Talismán","El Reino Olvidado","Rata Blanca",2008,315797,57,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"argentine heavy metal,argentine rock,latin alternative,latin rock,rock en espanol,rock urbano mexicano",0.53,0.802,1,-5.604,0,0.0281,0.0159,0.00000661,0.317,0.384,118.032,4
3vPHCKu5UhbGLe9rs8dBGr,"5V1qsQHdXNm4ZEZHWvFnqQ","Scream","1st Album [Dystopia : The Tree of Language]","Dreamcatcher",2020-02-18,204293,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"k-pop,k-pop girl group",0.704,0.94,4,-2.233,0,0.158,0.0312,0,0.29,0.311,137.909,4
3GwzOCZQzmuZzOq0Rp6jxN,"5vpWVMn0QugjvV7SkztUEH,7bVc0lRYFhk8EcCs2ohOOJ","martes 13","martes 13","killdevil,saddy",2021-10-29,202798,20,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"trap triste",0.761,0.492,1,-6.813,1,0.107,0.372,0,0.117,0.257,75.501,4
1nO2vGrP18kP5ok92k3MOH,"1tQtaouRCs37gaJVi7HTYR","Temerario","Temerario","Itaca Band",2015-03-16,201802,38,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"reggae catala,rock catala,ska catala",0.65,0.804,2,-8.147,0,0.0575,0.0167,0,0.0976,0.879,150.028,4
6YBBChCWBs546BtgxTtKqA,"1tZ99AnqyjgrmPwLfGU5eo","Medalla de cartón","Por la boca vive el pez","Fito y Fitipaldis",2006-09-11,318746,34,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"latin rock,spanish pop,spanish rock",0.591,0.955,7,-3.979,0,0.0536,0.06,0.0000136,0.183,0.714,150.214,4
2Gt5oL4aEufZvJy9KjEkxi,"1fQt5j7DTPuAOjdbTYgWav","Cigarrito","Correos","Platero Y Tu",2000-10-02,236413,49,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"punk urbano,spanish punk",0.686,0.775,7,-6.238,0,0.0276,0.00827,0.000185,0.476,0.828,110.039,4
749QVthAEMdMPQdZBLQ98S,"0wppCmJl3glHZZScLcs4gn","Jarama","Jarama","Boikot",2017-03-24,217595,41,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"hardcore punk espanol,punk catala,punk urbano,rock en asturiano,spanish punk",0.555,0.91,0,-5.054,0,0.0548,0.0102,0.000132,0.143,0.636,149.682,4
6lKRMylSZMtA7EqPl0pcdI,"6CwfuxIqcltXDGjfZsMd9A","Are You Satisfied?","The Family Jewels","MARINA",2009-07-15,198960,68,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"metropopolis,pop,pov: indie,uk alternative pop",0.669,0.712,0,-4.992,1,0.0412,0.303,0,0.0755,0.843,124.009,4
2YpeDb67231RjR0MgVLzsG,"7jVv8c5Fj3E9VhNjxT4snq,60rpJ9SgigSd16DOAG7GSa","Old Town Road - Remix","7 EP","Lil Nas X,Billy Ray Cyrus",2019-06-21,157066,74,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"lgbtq+ hip hop,country rock",0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,4
02MWAaffLxlfxAUY7c5dvx,"4yvcSjfu4PC0CYQyLy4wSq","Heat Waves","Dreamland (+ Bonus Levels)","Glass Animals",2020-08-06,238805,22,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"gauze pop,indietronica,modern rock,pov: indie,shiver pop",0.761,0.525,11,-6.9,1,0.0944,0.44,0.0000067,0.0921,0.531,80.87,4
4QXiKcZwVr6MmgBXjsdGdU,"56n1NeXsTOOxjX3Z4lVMTJ,2X11x8C63wCzAf1WwsIuLg","Agua Pasá","Redención (Versión Exclusiva Spotify)","SFDK,Kaze",2018-03-02,178946,54,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap politico,rap underground espanol,spanish hip hop,urbano espanol",0.692,0.847,5,-4.408,0,0.187,0.423,0,0.0768,0.449,139.773,4
7zUhVz7yMmO1mmbfFI8R5i,"1DH9RJ0xBVje6gQmK3LWUY","Pura Droga Sin Cortar","Vivir para Contarlo","Violadores Del Verso",2006,374853,51,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"boom bap espanol,rap underground espanol,spanish hip hop,venezuelan hip hop",0.812,0.753,4,-4.627,0,0.318,0.203,0,0.348,0.743,90.045,4
3lSOZb5rruEnFbe9xWELF6,"0jrFMgW018F1XVnLtCXOKi","Rue des trois frères","Fragments Found","Fabrizio Paterlini",2010-10-29,111442,69,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"compositional ambient",0.354,0.169,8,-18.45,1,0.0405,0.959,0.889,0.1,0.105,138.125,3
61YM5SkqqeUjIBL7It56cs,"7y97mc3bZRFXzT2szRM4L4,3dfj7lu33WXUMWOlFcybXM","Nocturne Op. 9 No. 2","JUST THE BEST MUSIC Vol. 2 Solo Piano Relax Playlist","Frédéric Chopin,Olga Bordas",2015-01-21,302269,60,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"classical,early romantic era,polish classical",0.446,0.0146,10,-31.047,1,0.12,0.991,0.945,0.116,0.0815,137.697,1
4bW8Scxf4AMpjhdFbNw3dF,"2TzPi0fPdqVesjZ3Y2wY43","espiritu","espiritu","Orslok",2021-12-20,186857,37,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"hyperpop en espanol",0.617,0.724,0,-6.942,1,0.031,0.239,0.000148,0.133,0.0424,140.059,4
2bFGGsScXp2Tu10jKMCKO6,"6NnBBumbcMYsaPTHFhPtXD","Figure You Out","Long Story Short","VOILÀ",2020-05-22,163436,74,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"dark r&b,la pop,singer-songwriter pop",0.631,0.491,11,-8.141,0,0.0354,0.508,0.0000318,0.177,0.537,94.912,4
5tf1VVWniHgryyumXyJM7w,"3t5xRXzsuZmMDkQzgOX35S,5X1JzPIIonP3u9lA580pPT","Sugar (feat. Francesco Yates)","Sugar","Robin Schulz,Francesco Yates",2015-09-25,219043,80,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"deep euro house,deep house,edm,german dance,pop dance,tropical house,canadian pop",0.636,0.815,5,-5.098,0,0.0581,0.0185,0,0.163,0.636,123.063,4
6XGDnUY1YOtIRegDVwKugM,"6uFTGm4t8Z6tXyCm22sLQM,56n1NeXsTOOxjX3Z4lVMTJ","Seguiré al Sol","Equilivrium","Fyahbwoy,SFDK",2022-02-25,187366,49,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"spanish hip hop,rap politico,rap underground espanol",0.722,0.856,9,-3.911,0,0.164,0.507,0,0.282,0.716,90.969,4
4uSlIN62vRGSsi8RmWp976,"1M6Haz9vxliXQXeVO49CSY","Domingo","Domingo","El Virtual",2021-02-19,134257,1,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"hyperpop en espanol,urbano espanol",0.811,0.42,6,-11.33,0,0.0997,0.237,0.00000322,0.115,0.467,131.072,4
2dsRqyrSxZb86jSo57cRUz,"5EKAqSElCzMDWFRPkM7f7S,5lCvK1vg12g1rPLB7Xh28O","Madre Anoche En Las Trincheras","Libertad De Opresión","Archivo Adxunto,Manuel Fernández Lariño",2019-02-15,168184,32,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"metal galego",0.466,0.815,0,-5.778,1,0.0365,0.00214,0.0000408,0.12,0.616,184.975,4
3dyQfqPEASyhbdCnIteJQY,"6m735GSES3duQtLrgqoGUb","Nos Da Igual","Nos Da Igual","KG970",2022-04-08,171428,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"drill espanol",0.538,0.489,10,-9.317,0,0.167,0.143,0.00000137,0.0656,0.612,138.964,4
1ihuKaXmGw57QvDYSVyDCW,"6m735GSES3duQtLrgqoGUb","Back 2 Back x B10","Back 2 Back x B10","KG970",2021-02-18,127008,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"drill espanol",0.708,0.525,6,-10.912,0,0.565,0.224,0,0.19,0.761,154.766,4
4hAYQuavbB0FYhyxBTbVal,"0lxgtTr0rNyTf3j6smPBp2,3EmNguRllf32GJRqIKnD0C","Te Marqué Pedo","Te Marqué Pedo","Alex Luna,DAAZ",2021-12-02,216000,64,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"urbano mexicano,mexican hip hop",0.836,0.66,1,-3.939,0,0.0648,0.724,0,0.112,0.829,135.091,4
0wZMiRXKitvHFhcSqZriAe,"3m1an5fzquhCtk4UnhmLmc","Soy y No Soy","Recalculando Ruta","El Chojin",2017-04-18,196983,43,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap conciencia,spanish hip hop",0.466,0.531,7,-11.843,0,0.216,0.726,0,0.106,0.885,87.255,4
2rDZhKnPaPG054ExZ6nXUS,"7j6DKwmjbxvpQO8h914uEz","Jordan","Jordan","Ryan Castro",2021-04-30,176142,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"reggaeton,trap colombiano,trap latino,urbano latino",0.796,0.68,10,-5.555,0,0.37,0.0575,0.000683,0.103,0.71,179.923,4
22WO8XRRCDhoCUtcLQtl9C,"6tvDaHOPNWfkc9Q8IghqSR","Qué bien te quedaba","Qué bien te quedaba","Walls",2020-11-27,168000,49,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap conciencia",0.746,0.759,5,-5.97,1,0.171,0.665,0.00000107,0.339,0.675,104.994,4
2Z4FBa6hAEh7VTHYCqXy7P,"4cJD9t5QBFTUQcd3xfbOb2","OPA","POST MORTEM","Dillom",2021-12-01,169824,62,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"trap argentino",0.931,0.612,8,-5.446,0,0.194,0.125,0.0000409,0.088,0.846,100.023,4
6fKCqK8OB2MVnYCHD9moHj,"7GmXwGXJSsmWTkCyk5Twux,7ob3lyusry17Qz4RHF0t3V,0GUmY2qAmker4cB3VnpKVf","Tiranosaurius Rex","Divertimentos (Vol.1)","Kase.O,Harto,Escandaloso Xpósito",2020-12-31,184322,52,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap politico,spanish hip hop,boom bap espanol,rap underground espanol",0.842,0.757,5,-6.339,0,0.281,0.06,0,0.0628,0.578,111.938,4
1kjs5eR4DMzyB0gm1Z8waV,"2x7PC78TmgqpEIjaGAZ0Oz","DANCE CRIP","DANCE CRIP","Trueno",2021-11-17,165019,65,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"argentine hip hop,bases de freestyle,trap argentino,trap latino,urbano latino",0.857,0.766,0,-3.699,1,0.0978,0.108,0,0.0817,0.864,106.024,4
6lQ7ubRjFRpxkRtlFnMJRl,"6viZnVSHavFUcW0blu6Mvw","Arre","Arre","Simpson Ahuevo",2020-02-28,168032,57,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"mexican hip hop,trap mexicano",0.89,0.841,7,-4.568,1,0.0419,0.258,0.00388,0.0696,0.76,140.086,4
0EYOdF5FCkgOJJla8DI2Md,"5eAWCfyUhZtHHtBdNk56l1","B.Y.O.B.","Mezmerize","System Of A Down",2005-05-17,255466,76,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"alternative metal,nu metal,rap metal,rock",0.538,0.981,1,-2.688,0,0.14,0.00662,0,0.219,0.711,101.414,4
2DlHlPMa4M17kufBvI2lEN,"5eAWCfyUhZtHHtBdNk56l1","Chop Suey!","Toxicity","System Of A Down",2001-09-04,210240,84,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"alternative metal,nu metal,rap metal,rock",0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,4
0snQkGI5qnAmohLE7jTsTn,"5eAWCfyUhZtHHtBdNk56l1","Toxicity","Toxicity","System Of A Down",2001-09-04,218933,83,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"alternative metal,nu metal,rap metal,rock",0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68,3
3hJxG3eSoXeI2XbQ9nBeK2,"036IY6CphXdsPiqIXdqvCP","Obediencia Ciega","El Lado de los Rebeldes","La Raíz",2011-03-02,228746,1,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"ska espanol,spanish punk,spanish rock",0.534,0.936,7,-3.945,1,0.114,0.00679,0,0.34,0.643,192.073,4
3yUcJwYu7fXAfqMj9krY6l,"2mpeljBig2IXLXRAFO9AAs","Thank You","No Angel","Dido",1999,218360,73,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"dance pop,europop,lilith,neo mellow,pop rock",0.725,0.583,1,-9.942,0,0.0427,0.3,0.000238,0.0665,0.762,79.984,4
6LtHYDgYHRCHoKK3snfr2w,"2feDdbD5araYcm6JhFHHw7,6sCbFbEjbYepqswM1vWjjs","I’m Tired (with Zendaya) - Bonus Track","I’m Tired (with Zendaya) - Bonus Track","Labrinth,Zendaya",2022-02-28,187943,60,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"indie poptimism,pop,post-teen pop",0.375,0.133,0,-10.624,0,0.0352,0.651,0,0.0695,0.192,131.721,4
6FuGJB290AQMAHTfjOYVaK,"6fWVd57NKTalqvmjRd2t8Z,1uNFoZAHBGtllmzznpCI3s,1vyhD5VmyZ7KMfW5gqLgo5,6ASri4ePR7RlsvIQgWPJpS","Mood (Remix) feat. Justin Bieber, J Balvin & iann dior","Mood (Remix) feat. Justin Bieber, J Balvin & iann dior","24kGoldn,Justin Bieber,J Balvin,iann dior",2020-11-06,192745,61,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"cali rap,pop rap,canadian pop,pop,reggaeton,reggaeton colombiano,trap latino,urbano latino,melodic rap",0.721,0.745,7,-3.508,0,0.0366,0.151,0.00000124,0.372,0.699,90.988,4
2lAal4IOk6IQFfRkGaLDA6,"3p7Bs02UWDt5ENoJeUGqaB","Dragon Ball Super Broly Rap","Dragon Ball Super Broly Rap","Porta",2019-05-29,295652,52,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"peruvian hip hop,spanish hip hop",0.774,0.619,6,-10.152,0,0.207,0.0274,0,0.0544,0.586,137.952,4
1xtGtCsjab1g10nm6joLdZ,"0VD8vX2wvCYYD0SMFCZeRR,6x6bFaWdzVQM6e7ke2ysMc,6kn7LhH5siatL0X1kefy0r","Dispárame","Rozando el cielo","Calero LDN,Lendakaris Muertos,BOXINBOX",2021-10-01,152000,42,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap politico,spanish hip hop,spanish punk,bass trap,traprun",0.648,0.963,4,-4.703,0,0.106,0.109,0,0.208,0.52,155.925,4
5JKDc7HClAX7gTibgUjuwu,"5pIapcAHb6WV4fUjfQchMf,5cvgau68BWnLZcjeX7Pdf3,5lYeiQxUTcGKVgAuTqbTeL","Lumbre","De Inmensidades","Sharif,Gordo del Funk,Charles Ans",2021-10-08,231416,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"spanish hip hop,mexican hip hop,rap conciencia",0.693,0.385,9,-8.863,0,0.304,0.621,0.0000427,0.306,0.453,79.989,4
5kt0OltAfepJ7QHSOch45K,"33CBC8BnDtnQKsgK2JeOyO,6uFTGm4t8Z6tXyCm22sLQM","Si Tú Supieras","El Real One Love","Little Pepe,Fyahbwoy",2019-11-29,261333,39,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"spanish hip hop,spanish reggae",0.747,0.497,0,-8.8,1,0.163,0.0552,0,0.111,0.933,83.742,4
6iVVHY41LSbfjeCIcki5LJ,"451DVjaBuGYfvDfvG9MxaG,1wGIhYkKWSq4yACtTkCkSX","Dando y Perdiendo (Remix)","Pandemia (La Mixtape)","Rapsusklei,Canserbero",2011-01-01,193985,62,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"boom bap espanol,rap conciencia,spanish hip hop,rap politico,trap latino,venezuelan hip hop",0.447,0.911,8,-3.874,0,0.254,0.0263,0,0.173,0.764,170.934,4
13plTOJUDmgBrTEd7yzTgq,"6TLwD7HPWuiOzvXEa3oCNe","Cowboys Don’t Cry","Cowboys Don’t Cry","Oliver Tree",2022-01-12,189969,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"alternative hip hop",0.608,0.638,8,-7.215,1,0.0561,0.217,0,0.324,0.457,87.956,4
16PGd9HZZ4TSiQxtZYLSd9,"6TLwD7HPWuiOzvXEa3oCNe,0pnd3MP2rxAzljR9AqXUJB,44XzG6GoJZNtkIGW19hsUK","The Internet","Welcome To The Internet","Oliver Tree,Little Big,Tommy Cash",2021-09-30,195395,46,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"alternative hip hop,hard bass,russian rave,estonian hip hop",0.866,0.617,0,-8.323,1,0.0309,0.305,0.0935,0.126,0.809,109.994,4
3iH29NcCxYgI5shlkZrUoB,"6ASri4ePR7RlsvIQgWPJpS,6Xgp2XMz1fhVYe7i6yNAax","gone girl","Industry Plant","iann dior,Trippie Redd",2019-11-08,136568,1,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"melodic rap,rap,trap",0.677,0.714,11,-5.637,1,0.0287,0.162,0,0.0717,0.355,94.956,4
5ls62WNKHUUrdF3r1cv83T,"6ASri4ePR7RlsvIQgWPJpS","emotions","nothings ever good enough","iann dior",2019-05-22,131213,2,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"melodic rap",0.63,0.63,9,-6.211,1,0.0395,0.0131,0,0.142,0.163,80.512,4
0jk6J6B9ivegJc7dTg10Mp,"6TLwD7HPWuiOzvXEa3oCNe","Let Me Down","Ugly is Beautiful","Oliver Tree",2020-07-17,111209,57,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"alternative hip hop",0.457,0.648,7,-5.762,1,0.0552,0.0114,0.0000169,0.212,0.736,160.021,4
2yDkReUeTjk9AT6oPWV55Q,"1UM5OPJuE5dGDgyPSNSAqH","Contra Viento y Marea","El Baile de los Caídos","Lepoka",2020-09-04,232512,41,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"spanish folk metal,spanish metal",0.457,0.974,11,-2.943,0,0.107,0.000018,0,0.313,0.571,112.375,3
36uNbyvWCUwSk3AnpQmu2I,"6ASri4ePR7RlsvIQgWPJpS,4exLIFE8sISLr28sqG1qNX,6TIYQ3jFPwQSRmorSezPxX","thought it was (feat. Machine Gun Kelly & Travis Barker)","on to better things","iann dior,Travis Barker,mgk",2022-01-20,172600,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"melodic rap,rap rock,ohio hip hop,pop rap",0.695,0.504,4,-6.09,0,0.0304,0.147,0,0.111,0.197,90.018,4
54RpEEWkM8J06EWS7MmtED,"32AuV4BxATEf2i7YVhIjht,0niAkxgT6y57bRbT0Ge94z","MALA","MALA","Robleis,LiL CaKe",2021-10-14,182666,42,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"pop argentino,trap argentino,trap triste",0.872,0.554,11,-5.046,1,0.117,0.115,0,0.0855,0.851,90.056,4
7qBT9qcbtkLqrfm9LiTNB4,"2Tglaf8nvDzwSQnpSrjLHP","Piel Canela","Piel Canela","Cuco",2020-09-24,102371,68,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"bedroom pop,dream pop",0.874,0.71,7,-8.366,1,0.0482,0.188,0.000889,0.276,0.9,116.972,4
4pK99WOgqZRQbeiac4Wjyi,"5wd03UyqGy22VNKhZ56bLc","Do I Make You Nervous?","Do I Make You Nervous?","Zepet",2018-06-03,209335,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"",0.653,0.703,9,-6.877,0,0.0346,0.0933,0.00000263,0.117,0.791,115.086,4
39LJCSHy7nB1akjmhMQ7Y7,"2rWCIhENZyPVDAeFC0ESWN","Pain","Fearless","Josh A",2019-01-12,188041,64,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"sad lo-fi,sad rap",0.789,0.509,6,-8.629,0,0.277,0.525,0.00000755,0.0936,0.61,75.009,4
2JPLbjOn0wPCngEot2STUS,"4q3ewBCX7sLwd24euuV69X","Yonaguni","Yonaguni","Bad Bunny",2021-06-04,206710,77,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"reggaeton,trap latino,urbano latino",0.644,0.648,1,-4.601,1,0.118,0.276,0,0.135,0.44,179.951,4
6Ph8QwsRfZunN5e1GGBIqa,"6TLwD7HPWuiOzvXEa3oCNe","Hurt","Ugly is Beautiful","Oliver Tree",2020-07-17,145147,64,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"alternative hip hop",0.563,0.784,0,-5.875,1,0.0402,0.0173,0,0.467,0.424,93.992,4
3LGsgpx4TfxhXbr07OFKqs,"053q0ukIDRgzwTr4vNSwab","Oblivion","Visions","Grimes",2012-02-21,251266,66,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"art pop,canadian electropop,grave wave,indietronica,metropopolis,neo-synthpop",0.697,0.529,2,-8.838,1,0.0338,0.115,0.896,0.0895,0.486,155.974,4
3YVIXYX8FVRYiQfcc47gyb,"12L0n6FPcTKBtKvWcFEbmP,4BowyPS8eigl16uHl1vI6i","Sólo los Locos Viven la Libertad","Sólo los Locos Viven la Libertad","Pedro Pastor,Suso Sudón",2016-11-04,313119,31,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"cantautor",0.471,0.916,7,-6.775,1,0.453,0.768,0,0.984,0.654,105.742,4
4skuEIloXWuxxgekKupkEH,"4boI7bJtmB1L3b1cuL75Zr","Tu Falta De Querer","Mon Laferte - Vol. 1","Mon Laferte",2015-08-21,278546,78,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"latin alternative",0.394,0.475,10,-7.935,1,0.028,0.0251,0.00749,0.112,0.441,129.995,3
0zTSmiDzVkIPUPjsHcUWpe,"0XK6kT7xcZAlcYrNjOgzJe","Disfruto","Déjenme Llorar","Carla Morrison",2012-03-27,244973,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"cantautora mexicana,mexican pop",0.433,0.123,1,-11.234,0,0.0468,0.887,0,0.106,0.137,181.882,4
1DIXPcTDzTj8ZMHt3PDt8p,"3y24n3XhZ96wgwRXjvS17T,2LhsePRtgCo4THVKULQBL7","Gangsta's Paradise","Gangsta's Paradise","Coolio,L.V.",1995-11-07,240693,86,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"g funk,gangster rap,hip hop,west coast rap",0.647,0.514,8,-10.05,1,0.0593,0.0655,0,0.398,0.386,79.975,4
3gUE9hxZtrrNytY4YHaQG1,"6OvSTrmGE7sLhy0vnmfcpU","Déjate de cuentos","Déjate de cuentos","Brock Ansiolitiko",2018-09-14,258491,36,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"spanish hip hop",0.867,0.582,1,-7.004,1,0.116,0.265,0.0000271,0.154,0.566,89.011,4
1hEh8Hc9lBAFWUghHBsCel,"3OsRAKCvk37zwYcnzRf5XF","Porcelain","Play","Moby",1999-05-17,238920,6,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"downtempo,electronica",0.515,0.613,0,-8.423,0,0.0305,0.00147,0.202,0.449,0.357,94.925,4
1J03Vp93ybKIxfzYI4YJtL,"57DlMWmbVIf2ssJ8QBpBau","MEGALOVANIA","UNDERTALE Soundtrack","Toby Fox",2015-09-15,156000,66,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"indie game soundtrack,pixel",0.719,0.632,7,-9.849,1,0.0602,0.000377,0.855,0.0362,0.934,119.987,4
25GrBh4vRCJpb142tggh2E,"1CP46x4POlU7yIuGyfGy1p","The Bonfire Behind The Slaughter","The Bonfire Behind The Slaughter","Oli Is MLG",2020-08-09,107857,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"",0.485,0.735,10,-1.853,0,0.231,0.275,0,0.0876,0.973,84.729,1
2Oql5y6yNB0XUb8OWbi7pq,"2ohnT62k1nUnUlOezFyOGb","Flyday Chinatown","Flyday Chinatown","EVADE FROM 宇宙",2021-01-22,135004,58,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"",0.441,0.839,7,-7.534,0,0.224,0.173,0.915,0.233,0.9,128.407,4
0kqWb82ACdjcObDqDqD0zg,"3OFrGQrdXwm0UgTERW6LAV","No Tengo Hambre, Tengo Ansiedad","No Tengo Hambre, Tengo Ansiedad","Alan Sutton y las criaturitas de la ansiedad",2021-10-15,134181,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"",0.644,0.727,9,-5.144,0,0.121,0.0845,0,0.313,0.654,167.922,4
2vOZZ5frOUXGdlyIqIGnUj,"5NXboduTf3EoklYxxsKx5V","All My Friends Have Dogs","Cafe Bustelo","broox",2017-03-17,240744,23,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"bedroom pop",0.295,0.126,2,-19.422,1,0.0422,0.947,0.0113,0.149,0.0773,179.032,3
2cGxRwrMyEAp8dEbuZaVv6,"4tZwfgrHOc3mvqYlEYSvVi,1rAv1GhTQ2rmG94p9lU3rB","Instant Crush (feat. Julian Casablancas)","Random Access Memories","Daft Punk,Julian Casablancas",2013-05-20,337560,75,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"electro,filter house,rock,indie rock",0.775,0.585,10,-9.516,0,0.0271,0.0422,0.619,0.077,0.518,109.942,4
